dataset,seed,budget,method,accuracy,f1,precision,info_loss_num,info_loss_cat,info_loss,eps_age,eps_sex,eps_cp,eps_Age,eps_Gender,eps_BMI
heart,11,2,GA,0.8625541125541125,0.862552281724903,0.8627142017259355,0.40852651425695025,0.4860529986052999,0.44728975643112506,0.7103815725735663,1.2410820801223963,0.04853634730403767,,,
heart,11,2,DAS,0.8506493506493507,0.8505537015078986,0.8510191304726535,0.380304048747049,0.5069735006973501,0.4436387747221996,1.0,0.5,0.5,,,
heart,11,2,SSAS,0.8506493506493507,0.8505928030057216,0.85078738101554,0.3719953289873148,0.5244072524407253,0.44820129071402004,1.0909090909090908,0.5454545454545454,0.3636363636363636,,,
heart,10,5,GA,0.8658008658008658,0.8652909935615112,0.8691638126287785,0.4405981962630068,0.3068340306834031,0.37371611347320494,0.4122234073397317,3.8228223314597507,0.7649542612005176,,,
heart,10,5,DAS,0.8538961038961039,0.8534363797741421,0.8563932356899122,0.2645186266462554,0.33751743375174337,0.3010180301989994,2.5,1.25,1.25,,,
heart,10,5,SSAS,0.8495670995670995,0.8490522632765637,0.8522871350686317,0.2530708379751937,0.3682008368200837,0.31063583739763867,2.727272727272727,1.3636363636363635,0.9090909090909088,,,
heart,11,9,GA,0.8744588744588745,0.8744577772598028,0.8744689161327103,0.2909278517370542,0.1896792189679219,0.24030353535248805,2.2047845850984107,5.127322314298791,1.667893100602798,,,
heart,11,9,DAS,0.8647186147186147,0.8645698163162425,0.8655770713429414,0.1898901913908163,0.16666666666666666,0.17827842902874147,4.5,2.25,2.25,,,
heart,11,9,SSAS,0.8668831168831169,0.8668511733615487,0.8669708050922352,0.17820589599476455,0.2217573221757322,0.19998160908524837,4.909090909090909,2.4545454545454546,1.6363636363636365,,,
heart,10,2,GA,0.8636363636363636,0.8630005269927441,0.8679304740600026,0.45872102864081965,0.4435146443514644,0.451117836496142,0.27711051163535183,0.06393474711983044,1.6589547412448178,,,
heart,10,2,DAS,0.8538961038961039,0.8533956291220176,0.8567643230676268,0.3753235277872781,0.5216178521617852,0.44847068997453166,1.0,0.5,0.5,,,
heart,10,2,SSAS,0.8517316017316018,0.8512283175001056,0.8544767769195342,0.36622232684282796,0.5230125523012552,0.4446174395720416,1.0909090909090908,0.5454545454545454,0.3636363636363636,,,
heart,12,2,GA,0.8192640692640693,0.8186904077172689,0.8214273132108789,0.40494402495753273,0.49232914923291493,0.4486365870952238,0.7391346324550899,0.42874669600851756,0.8321186715363927,,,
heart,12,2,DAS,0.816017316017316,0.8153678623696982,0.8184793120187231,0.3792132777844293,0.5181311018131102,0.44867218979876977,1.0,0.5,0.5,,,
heart,12,2,SSAS,0.8106060606060606,0.8100090680369232,0.8126651764430205,0.3710153948329061,0.5264993026499303,0.44875734874141815,1.0909090909090908,0.5454545454545454,0.3636363636363636,,,
heart,12,3,GA,0.8203463203463204,0.8198038411453045,0.8223838174850785,0.4440180967844411,0.3124128312412831,0.3782154640128621,0.3241880083629945,0.6908364685406831,1.9849755230963222,,,
heart,12,3,DAS,0.814935064935065,0.8144393456023747,0.8166522232052476,0.3363472437828184,0.4595536959553696,0.397950469869094,1.5,0.75,0.75,,,
heart,12,3,SSAS,0.816017316017316,0.8154620164527225,0.8179987540476962,0.32549250368548094,0.4811715481171548,0.4033320259013179,1.6363636363636365,0.8181818181818182,0.5454545454545455,,,
heart,10,3,GA,0.8636363636363636,0.8631160365961286,0.8669489674067034,0.3804392726356263,0.3926080892608089,0.38652368094821765,0.9478359185743043,1.2939334824106472,0.7582305990150486,,,
heart,10,3,DAS,0.8560606060606061,0.8554535802030939,0.8598260289110756,0.3289425174840781,0.45536959553695955,0.3921560565105188,1.5,0.75,0.75,,,
heart,10,3,SSAS,0.8538961038961039,0.8533117835643195,0.8573273286314606,0.31827994615060784,0.4651324965132496,0.39170622133192873,1.6363636363636365,0.8181818181818182,0.5454545454545455,,,
heart,11,3,GA,0.8668831168831169,0.8668512827120564,0.8671410116952559,0.5018443187109035,0.33891213389121344,0.4203782263010585,0.0024711735184897864,2.277797887731302,0.7197309387502088,,,
heart,11,3,DAS,0.843073593073593,0.8430733464986813,0.8431262229641026,0.33917514671606996,0.45467224546722457,0.39692369609164724,1.5,0.75,0.75,,,
heart,11,3,SSAS,0.8506493506493507,0.8505521191667301,0.850996448271267,0.3292614885876885,0.4686192468619247,0.39894036772480657,1.6363636363636365,0.8181818181818182,0.5454545454545455,,,
heart,12,9,GA,0.8344155844155844,0.8336685970842309,0.8380980112637992,0.345727955897078,0.04951185495118549,0.19761990542413174,1.387118689717058,2.3708072075052935,5.242074102777648,,,
heart,12,9,DAS,0.814935064935065,0.8142060933257476,0.8177512253103005,0.1884754438390961,0.17991631799163182,0.18419588091536396,4.5,2.25,2.25,,,
heart,12,9,SSAS,0.8127705627705627,0.8122260014484243,0.8146420242646016,0.1773968648281444,0.23082287308228733,0.20410986895521588,4.909090909090909,2.4545454545454546,1.6363636363636365,,,
heart,11,4,GA,0.8690476190476191,0.8689385156243153,0.869784558997278,0.5014051911770345,0.21478382147838213,0.35809450632770834,0.003662041383149123,2.1353220789392635,1.861015879677587,,,
heart,11,4,DAS,0.8517316017316018,0.8517242335820988,0.851746623031871,0.30360005060644074,0.3912133891213389,0.3474067198638898,2.0,1.0,1.0,,,
heart,11,4,SSAS,0.8538961038961039,0.8538257867389403,0.8540506293333247,0.2922968943545217,0.42050209205020916,0.3563994932023654,2.1818181818181817,1.0909090909090908,0.7272727272727272,,,
heart,12,10,GA,0.8354978354978355,0.8347308925676833,0.8393594070791935,0.3908333001200122,0.02510460251046025,0.20796895131523624,0.8803254934172621,2.9650600466213044,6.154614459961434,,,
heart,12,10,DAS,0.8192640692640693,0.8186026712786382,0.8218883772094193,0.17507138797504693,0.14365411436541142,0.1593627511702292,5.0,2.5,2.5,,,
heart,12,10,SSAS,0.8235930735930737,0.8230403444861016,0.8257705735522883,0.16407004817333168,0.2105997210599721,0.18733488461665188,5.454545454545454,2.727272727272727,1.8181818181818177,,,
heart,11,8,GA,0.8766233766233765,0.8766221196234807,0.8766331443904973,0.5011699773910251,0.18898186889818688,0.345075923144606,0.004936206684970106,6.336512734018166,1.6585510592968624,,,
heart,11,8,DAS,0.8582251082251083,0.8581009159812297,0.8586750526703567,0.20621937603683685,0.20990237099023712,0.20806087351353697,4.0,2.0,2.0,,,
heart,11,8,SSAS,0.8625541125541125,0.8625016884285662,0.8628701183294142,0.19407609306707607,0.2580195258019526,0.22604780943451433,4.363636363636363,2.1818181818181817,1.4545454545454544,,,
heart,12,1,GA,0.8192640692640693,0.8186455752410896,0.8216685081239561,0.4606010194311212,0.5327754532775454,0.4966882363543333,0.18594640977864813,0.6416989090360177,0.17235468118533417,,,
heart,12,1,DAS,0.8084415584415585,0.8077409948931654,0.8109209351983919,0.42658546940058856,0.5746164574616457,0.5006009634311172,0.5,0.25,0.25,,,
heart,12,1,SSAS,0.8084415584415585,0.8077696255843715,0.8108053344767944,0.42244160156680605,0.5843793584379359,0.503410480002371,0.5454545454545454,0.2727272727272727,0.1818181818181818,,,
heart,12,8,GA,0.8344155844155844,0.8336685970842309,0.8380980112637992,0.4880015531065183,0.043933054393305436,0.2659673037499119,0.007519833830720661,2.414030171119813,5.578449995049467,,,
heart,12,8,DAS,0.8170995670995671,0.8164783978571398,0.819439609260545,0.2037978686511809,0.2126917712691771,0.20824481996017902,4.0,2.0,2.0,,,
heart,12,8,SSAS,0.8127705627705627,0.8121330803719395,0.8150702699822324,0.1924352061726701,0.2719665271966527,0.2322008666846614,4.363636363636363,2.1818181818181817,1.4545454545454544,,,
heart,12,4,GA,0.8203463203463204,0.8198038411453045,0.8223838174850785,0.37872044034208735,0.2803347280334728,0.32952758418778005,1.0052973054137668,1.0107806716667165,1.9839220229195171,,,
heart,12,4,DAS,0.814935064935065,0.8143521996527822,0.8170408167625732,0.29870348562769705,0.40097629009762903,0.34983988786266307,2.0,1.0,1.0,,,
heart,12,4,SSAS,0.814935064935065,0.814476443353052,0.8164491465559319,0.2868072956530247,0.4191073919107392,0.3529573437818819,2.1818181818181817,1.0909090909090908,0.7272727272727272,,,
heart,12,6,GA,0.8279220779220781,0.8272765240136547,0.8307097337305732,0.3630871763933902,0.17712691771269176,0.270107047053041,1.17969272404228,0.8387934996760092,3.98151377628171,,,
heart,12,6,DAS,0.814935064935065,0.8143032857282169,0.8172674633549804,0.2430452613185258,0.303347280334728,0.2731962708266269,3.0,1.5,1.5,,,
heart,12,6,SSAS,0.8170995670995671,0.8165235079838654,0.8192136104049658,0.2307690949825361,0.34797768479776847,0.28937338989015227,3.272727272727273,1.6363636363636365,1.090909090909091,,,
heart,11,7,GA,0.8777056277056277,0.8776994476308357,0.8777239408834244,0.499692379764141,0.18898186889818688,0.3443371243311639,0.009199484884740447,5.324541401156755,1.6662591139585055,,,
heart,11,7,DAS,0.8647186147186147,0.8646613191970385,0.8648773618191129,0.22537499501621527,0.25174337517433754,0.2385591850952764,3.5,1.75,1.75,,,
heart,11,7,SSAS,0.8582251082251083,0.8581881116965393,0.8583499421349314,0.21280802343088,0.2887029288702929,0.25075547615058646,3.818181818181818,1.909090909090909,1.2727272727272727,,,
heart,12,5,GA,0.8246753246753246,0.824056291469813,0.8272241167490173,0.4065237078828096,0.23361227336122734,0.32006799062201846,0.7220544763076153,2.729383607753633,1.548561915938752,,,
heart,12,5,DAS,0.8138528138528138,0.8131967577724238,0.8162788252982618,0.2685696362072498,0.34797768479776847,0.30827366050250915,2.5,1.25,1.25,,,
heart,12,5,SSAS,0.8181818181818182,0.8175863330554787,0.8204190703950585,0.25649272696988396,0.3779637377963738,0.3172282323831289,2.727272727272727,1.3636363636363635,0.9090909090909088,,,
heart,12,7,GA,0.8322510822510824,0.8314919004329622,0.8359207982255429,0.4882969462363354,0.04811715481171548,0.26820705052402544,0.004551629491445232,2.581522970158361,4.413925400350194,,,
heart,12,7,DAS,0.8170995670995671,0.8164783978571398,0.819439609260545,0.2215597662729187,0.2649930264993027,0.2432763963861107,3.5,1.75,1.75,,,
heart,12,7,SSAS,0.8170995670995671,0.8165167156069568,0.8192457031381446,0.20992928211384634,0.3117154811715481,0.2608223816426972,3.818181818181818,1.909090909090909,1.2727272727272727,,,
heart,13,1,GA,0.8863636363636364,0.8863289562522866,0.8864751215475777,0.4410865328373772,0.5697350069735007,0.5054107699054389,0.4697892000320762,0.4224809220959256,0.1077298778719982,,,
heart,13,1,DAS,0.8766233766233767,0.8765421281902857,0.8770704104389262,0.437931936117145,0.5704323570432357,0.5041821465801903,0.5,0.25,0.25,,,
heart,13,1,SSAS,0.8755411255411255,0.8754357275617339,0.8760257130388102,0.4328452227815854,0.5822873082287309,0.5075662655051582,0.5454545454545454,0.2727272727272727,0.1818181818181818,,,
heart,10,1,GA,0.8636363636363636,0.8629975966198091,0.867934439694078,0.46525545367318194,0.5543933054393306,0.5098243795562563,0.23243049875529545,0.0017051266929451845,0.7658643745517594,,,
heart,10,1,DAS,0.8560606060606061,0.855567578638713,0.8588816391144124,0.4297429370030361,0.5781032078103208,0.5039230724066784,0.5,0.25,0.25,,,
heart,10,1,SSAS,0.8484848484848485,0.8479080696611513,0.8516086715936679,0.4244284326131233,0.5788005578800558,0.5016144952465895,0.5454545454545454,0.2727272727272727,0.1818181818181818,,,
heart,13,7,GA,0.9025974025974026,0.902601617988393,0.902947447450531,0.287631189984515,0.299860529986053,0.293745859985284,2.4244183213666375,3.7829652597424337,0.7926164188909284,,,
heart,13,7,DAS,0.8906926406926408,0.8906396676658151,0.8909207205306825,0.2379827470836686,0.2384937238493724,0.2382382354665205,3.5,1.75,1.75,,,
heart,13,7,SSAS,0.8917748917748917,0.8917722863450196,0.8918073872232847,0.22584860164192447,0.2803347280334728,0.2530916648376986,3.818181818181818,1.909090909090909,1.2727272727272727,,,
heart,13,5,GA,0.9004329004329005,0.9004265049598721,0.9004456973206972,0.3660824134704401,0.29218967921896793,0.32913604634470406,1.234502702046077,2.740640216747976,1.024857081205947,,,
heart,13,5,DAS,0.8831168831168831,0.883094223350569,0.8833325381434408,0.2836358343495514,0.33054393305439334,0.3070898837019724,2.5,1.25,1.25,,,
heart,13,5,SSAS,0.8787878787878788,0.8787648345623161,0.8789041490110886,0.27206411558318605,0.37377963737796377,0.3229218764805749,2.727272727272727,1.3636363636363635,0.9090909090909088,,,
heart,14,10,GA,0.8831168831168831,0.883121652454845,0.8831635308286435,0.2894917906965317,0.0397489539748954,0.16462037233571356,2.191011664857271,4.211020190115503,3.597968145027226,,,
heart,14,10,DAS,0.8701298701298702,0.8701448405395773,0.8703547534716366,0.17666092666058297,0.13598326359832635,0.15632209512945466,5.0,2.5,2.5,,,
heart,14,10,SSAS,0.8712121212121211,0.871226099552804,0.8713931533690523,0.16532750771414498,0.18410041841004185,0.1747139630620934,5.454545454545454,2.727272727272727,1.8181818181818177,,,
heart,14,8,GA,0.8798701298701298,0.8798816674558347,0.8799734992084938,0.37666376970254783,0.04811715481171548,0.21239046225713165,1.005022586843438,3.2615525146093964,3.7334248985471654,,,
heart,14,8,DAS,0.8647186147186147,0.8647332768404157,0.8652858654988549,0.20661641796501842,0.19525801952580196,0.2009372187454102,4.0,2.0,2.0,,,
heart,14,8,SSAS,0.8614718614718616,0.8614824750358904,0.8619426160432239,0.194838076629835,0.24337517433751743,0.2191066254836762,4.363636363636363,2.1818181818181817,1.4545454545454544,,,
heart,14,2,GA,0.8582251082251083,0.8582344557846698,0.8582740843290692,0.46586165108023314,0.403765690376569,0.43481367072840105,0.23303905417722798,1.0708202376816696,0.6961407081411025,,,
heart,14,2,DAS,0.8517316017316018,0.85174533041218,0.85183716172306,0.37714931324273926,0.4874476987447699,0.4322985059937546,1.0,0.5,0.5,,,
heart,14,2,SSAS,0.8452380952380952,0.8452366589668551,0.8454046242945673,0.3686918898694768,0.50836820083682,0.43853004535314843,1.0909090909090908,0.5454545454545454,0.3636363636363636,,,
heart,14,1,GA,0.8528138528138528,0.8528038384443436,0.8529015103245356,0.4724195960042768,0.5174337517433751,0.49492667387382594,0.17964856813909982,0.5925780354900635,0.22777339637083677,,,
heart,14,1,DAS,0.8463203463203463,0.8463371211607696,0.8464602654355975,0.43232081267830424,0.5585774058577406,0.49544910926802244,0.5,0.25,0.25,,,
heart,14,1,SSAS,0.8279220779220781,0.82795050202269,0.828217468450101,0.4265420527985864,0.5564853556485355,0.491513704223561,0.5454545454545454,0.2727272727272727,0.1818181818181818,,,
heart,13,9,GA,0.9025974025974026,0.9025324518836872,0.9029373765862155,0.2965562546499366,0.12343096234309624,0.20999360849651644,2.2562898580545454,4.474061587715381,2.2696485542300744,,,
heart,13,9,DAS,0.8906926406926408,0.8906471951553033,0.8909376821308639,0.20275933811023236,0.16248256624825663,0.1826209521792445,4.5,2.25,2.25,,,
heart,13,9,SSAS,0.8874458874458875,0.8874332741064584,0.8875081976831957,0.1905632718933523,0.2175732217573222,0.20406824682533725,4.909090909090909,2.4545454545454546,1.6363636363636365,,,
heart,14,9,GA,0.8820346320346321,0.8820384036888025,0.8821475076325022,0.31560497774445184,0.045327754532775454,0.18046636613861364,1.7816145865859216,3.480533758895628,3.73785165451845,,,
heart,14,9,DAS,0.8712121212121211,0.8712297501160875,0.8716440055574181,0.19071359627930787,0.1596931659693166,0.17520338112431222,4.5,2.25,2.25,,,
heart,14,9,SSAS,0.8625541125541125,0.862572973843381,0.8629858144489124,0.17908068194403218,0.21269177126917713,0.19588622660660465,4.909090909090909,2.4545454545454546,1.6363636363636365,,,
heart,13,8,GA,0.9047619047619048,0.9047373813069247,0.9048788519267181,0.3017602945331554,0.13319386331938635,0.21747707892627088,2.1627743482882766,3.621116319435817,2.2161093322759062,,,
heart,13,8,DAS,0.8841991341991342,0.8841273056718458,0.884524395503266,0.2192663581892629,0.1896792189679219,0.2044727885785924,4.0,2.0,2.0,,,
heart,13,8,SSAS,0.8928571428571428,0.8928475090470943,0.8929575628613472,0.20704928238498757,0.25174337517433754,0.22939632877966254,4.363636363636363,2.1818181818181817,1.4545454545454544,,,
heart,14,3,GA,0.8614718614718614,0.8614730613892175,0.8619461264511613,0.40096618503957776,0.3521617852161785,0.37656398512787814,0.7650232841151311,1.29018973842414,0.9447869774607288,,,
heart,14,3,DAS,0.8528138528138528,0.8528281834458804,0.8535369888462632,0.33534480847730513,0.4246861924686193,0.3800155004729622,1.5,0.75,0.75,,,
heart,14,3,SSAS,0.8528138528138528,0.8528122531061575,0.8528226150231104,0.325589080550074,0.4476987447698745,0.3866439126599742,1.6363636363636365,0.8181818181818182,0.5454545454545455,,,
heart,14,4,GA,0.8679653679653679,0.8679756590863645,0.868436887893747,0.46795857503438015,0.24337517433751743,0.3556668746859488,0.21717277744980543,2.4577543715743775,1.3250728509758172,,,
heart,14,4,DAS,0.8560606060606061,0.8560535349297808,0.8560764503302573,0.30117827244827783,0.3688981868898187,0.3350382296690483,2.0,1.0,1.0,,,
heart,14,4,SSAS,0.8571428571428572,0.8571620284961957,0.857337630009461,0.2900398224337339,0.396792189679219,0.34341600605647643,2.1818181818181817,1.0909090909090908,0.7272727272727272,,,
heart,13,2,GA,0.8885281385281386,0.8884608779015029,0.8889677905745748,0.4951478442138422,0.41631799163179917,0.45573291792282067,0.041929972421388524,1.5228353414017988,0.43523468617681266,,,
heart,13,2,DAS,0.8766233766233767,0.8765860481213679,0.8766844655819811,0.38671790672320444,0.504881450488145,0.4457996786056747,1.0,0.5,0.5,,,
heart,13,2,SSAS,0.8798701298701298,0.8797908079921374,0.8805367422421027,0.37828552843984475,0.5223152022315203,0.4503003653356825,1.0909090909090908,0.5454545454545454,0.3636363636363636,,,
heart,13,4,GA,0.9004329004329005,0.9004428511447314,0.900578934242639,0.4628223711746067,0.34518828451882844,0.40400532784671755,0.2748373040654018,3.245820407711146,0.47934228822345243,,,
heart,13,4,DAS,0.8831168831168831,0.8830558097883164,0.8833448070742499,0.3112919025056188,0.3905160390516039,0.35090397077861135,2.0,1.0,1.0,,,
heart,13,4,SSAS,0.8690476190476191,0.8690426738617951,0.8690560616682115,0.30068752814024946,0.4177126917712692,0.35920010995575935,2.1818181818181817,1.0909090909090908,0.7272727272727272,,,
heart,13,6,GA,0.9004329004329005,0.9003923193111959,0.9007701719245517,0.44334557593739676,0.14504881450488147,0.29419719522113913,0.44822151809741057,3.500361246081981,2.051417235820608,,,
heart,13,6,DAS,0.8798701298701298,0.8798642468140159,0.8798892660173084,0.25913143826579915,0.2845188284518828,0.27182513335884095,3.0,1.5,1.5,,,
heart,13,6,SSAS,0.8809523809523809,0.8808706051740242,0.8813117358588967,0.2472965814964954,0.32357043235704325,0.28543350692676933,3.272727272727273,1.6363636363636365,1.090909090909091,,,
heart,13,10,GA,0.9036796536796537,0.9036041507288058,0.904213518725688,0.26581106813016026,0.13389121338912136,0.1998511407596408,2.855782557949093,5.065267322444592,2.078950119606316,,,
heart,13,10,DAS,0.8917748917748917,0.8917489357692125,0.8918484569217066,0.18802113108647733,0.12482566248256624,0.15642339678452177,5.0,2.5,2.5,,,
heart,13,10,SSAS,0.8928571428571429,0.8928167971890361,0.8929966238437084,0.1761988903347513,0.19595536959553694,0.18607712996514414,5.454545454545454,2.727272727272727,1.8181818181818177,,,
heart,15,3,GA,0.8441558441558441,0.8438807251882668,0.8452267107057589,0.42899098750390224,0.3947001394700139,0.4118455634869581,0.5522583781701395,1.94153873345352,0.5062028883763406,,,
heart,15,3,DAS,0.8333333333333334,0.8328226251108856,0.8355152548980299,0.32957090156083185,0.4567642956764296,0.3931675986186307,1.5,0.75,0.75,,,
heart,15,3,SSAS,0.8344155844155844,0.8339731704305274,0.8363435406840848,0.3184360381660599,0.47629009762900976,0.39736306789753484,1.6363636363636365,0.8181818181818182,0.5454545454545455,,,
heart,14,7,GA,0.8777056277056277,0.8777127114870842,0.8779708495719073,0.49507013220227974,0.04741980474198047,0.2712449684721301,0.006992004153281603,3.298074832254825,3.6949331635918936,,,
heart,14,7,DAS,0.8679653679653679,0.8679792206995952,0.8683934414742183,0.2251630476802203,0.23361227336122734,0.22938766052072382,3.5,1.75,1.75,,,
heart,14,7,SSAS,0.8593073593073594,0.8593100940847046,0.859470001728405,0.2130088659293169,0.2775453277545328,0.24527709684192484,3.818181818181818,1.909090909090909,1.2727272727272727,,,
heart,14,5,GA,0.8722943722943723,0.8723140887265025,0.872750384156741,0.39617425334483863,0.20432357043235705,0.3002489118885978,0.8102057042174053,2.4327143315510233,1.7570799642315709,,,
heart,14,5,DAS,0.8603896103896105,0.86039194206453,0.8604970913057898,0.2718985818476098,0.3200836820083682,0.295991131927989,2.5,1.25,1.25,,,
heart,14,5,SSAS,0.8625541125541126,0.8625758513779266,0.8627612530838338,0.2597247921332253,0.34797768479776847,0.3038512384654969,2.727272727272727,1.3636363636363635,0.9090909090909088,,,
heart,14,6,GA,0.8766233766233767,0.8766415887848352,0.8768935445156357,0.49533364746361624,0.09762900976290098,0.2964813286132586,0.004403791895579449,3.326401349043271,2.66919485906115,,,
heart,14,6,DAS,0.8614718614718614,0.8614882694945943,0.8618794216255884,0.24645029257375195,0.27475592747559274,0.26060311002467235,3.0,1.5,1.5,,,
heart,14,6,SSAS,0.8614718614718614,0.8614903241080344,0.8617631082489811,0.23444085524216443,0.3075313807531381,0.27098611799765127,3.272727272727273,1.6363636363636365,1.090909090909091,,,
heart,15,6,GA,0.8506493506493507,0.8504302851934594,0.8515600884446903,0.3554571345645135,0.19735006973500696,0.27640360214976023,1.2069088914188153,3.006497279707992,1.7865938288731933,,,
heart,15,6,DAS,0.8322510822510822,0.8317594289220009,0.8342942078888869,0.23375420696495464,0.299860529986053,0.2668073684755038,3.0,1.5,1.5,,,
heart,15,6,SSAS,0.841991341991342,0.8415473072700189,0.844058856613092,0.22174568585580123,0.3312412831241283,0.2764934844899648,3.272727272727273,1.6363636363636365,1.090909090909091,,,
heart,15,10,GA,0.8517316017316018,0.8515504752167363,0.8524897357213296,0.3169142556649341,0.16806136680613668,0.24248781123553537,1.6552801490398052,6.536069321348711,1.8086505296114843,,,
heart,15,10,DAS,0.843073593073593,0.8423808825132818,0.8467722412871845,0.16490210585524015,0.14225941422594143,0.1535807600405908,5.0,2.5,2.5,,,
heart,15,10,SSAS,0.843073593073593,0.8428397788893508,0.8439772540967457,0.15418331370859023,0.201534170153417,0.17785874193100362,5.454545454545454,2.727272727272727,1.8181818181818177,,,
heart,13,3,GA,0.9015151515151515,0.9015121713654151,0.9015155626527033,0.4993883619230746,0.35774058577405854,0.42856447384856655,0.003616203492114395,2.5090761185675032,0.4873076779403824,,,
heart,13,3,DAS,0.8787878787878789,0.8787714332858059,0.8788046975546976,0.34531420223268516,0.44909344490934444,0.3972038235710148,1.5,0.75,0.75,,,
heart,13,3,SSAS,0.8766233766233767,0.8765903253061781,0.8770378357691219,0.33531329966537377,0.46792189679218965,0.40161759822878174,1.6363636363636365,0.8181818181818182,0.5454545454545455,,,
heart,15,2,GA,0.8441558441558441,0.8439174816372012,0.8450271987145873,0.40663171401972126,0.4916317991631799,0.44913175659145055,0.7277859953810084,1.2266243309905407,0.04558967362845101,,,
heart,15,2,DAS,0.8322510822510822,0.8318775075844363,0.8336531226533195,0.3759725167529118,0.50836820083682,0.4421703587948659,1.0,0.5,0.5,,,
heart,15,2,SSAS,0.8322510822510822,0.8319147169979518,0.8334691491956888,0.36669895287178983,0.5167364016736402,0.44171767727271505,1.0909090909090908,0.5454545454545454,0.3636363636363636,,,
heart,15,8,GA,0.8517316017316018,0.8516023582389561,0.8521537192855781,0.25084870062634335,0.1806136680613668,0.21573118434385508,2.6563923163509613,3.541068396308853,1.8025392873401862,,,
heart,15,8,DAS,0.8376623376623377,0.8370766895465919,0.8405621380542593,0.1943845960453379,0.20641562064156205,0.20040010834344996,4.0,2.0,2.0,,,
heart,15,8,SSAS,0.8354978354978355,0.835153300370223,0.8369250022753243,0.18274300026523368,0.25662482566248257,0.21968391296385814,4.363636363636363,2.1818181818181817,1.4545454545454544,,,
heart,16,9,GA,0.8755411255411255,0.8754391711831825,0.8759362148197433,0.2986891622586076,0.05648535564853556,0.17758725895357158,2.1482906287041565,3.3674750943104605,3.4842342769853833,,,
heart,16,9,DAS,0.8647186147186147,0.8646647476230829,0.8648867022375094,0.19600937253951597,0.17154811715481172,0.18377874484716383,4.5,2.25,2.25,,,
heart,16,9,SSAS,0.8614718614718614,0.8614534305768936,0.8614714070290557,0.18408589946157136,0.2308228730822873,0.20745438627192933,4.909090909090909,2.4545454545454546,1.6363636363636365,,,
heart,16,10,GA,0.8755411255411255,0.8754704722182544,0.8757512661438712,0.27662756714189946,0.04741980474198047,0.16202368594193997,2.536123161606643,2.7355786530630084,4.728298185330348,,,
heart,16,10,DAS,0.8603896103896105,0.8603741550450015,0.8604136177339372,0.18159467324210646,0.14714086471408647,0.16436776897809646,5.0,2.5,2.5,,,
heart,16,10,SSAS,0.8614718614718614,0.861449100625757,0.8615364446606386,0.1701460412243304,0.19874476987447698,0.1844454055494037,5.454545454545454,2.727272727272727,1.8181818181818177,,,
heart,15,5,GA,0.8506493506493507,0.8504302851934594,0.8515600884446903,0.44011629256319407,0.20641562064156205,0.32326595660237806,0.4688107296269012,2.743684814280715,1.7875044560923843,,,
heart,15,5,DAS,0.8344155844155844,0.8338377673072426,0.8370233608183905,0.25945568766705235,0.3382147838214784,0.2988352357442654,2.5,1.25,1.25,,,
heart,15,5,SSAS,0.8333333333333334,0.8330614536196185,0.8343699703876529,0.24713643510221497,0.38284518828451886,0.3149908116933669,2.727272727272727,1.3636363636363635,0.9090909090909088,,,
heart,16,3,GA,0.8603896103896105,0.8603583292890646,0.8604918262900852,0.41449460516825276,0.35564853556485354,0.38507157036655315,0.6340613831919644,0.7328127877288483,1.6331258290791875,,,
heart,16,3,DAS,0.8474025974025974,0.8473828395186049,0.8475353859466447,0.3413631676495616,0.47419804741980476,0.40778060753468315,1.5,0.75,0.75,,,
heart,16,3,SSAS,0.8441558441558441,0.8441525509273595,0.8441848803497,0.3314377008901566,0.4958158995815899,0.4136268002358733,1.6363636363636365,0.8181818181818182,0.5454545454545455,,,
heart,16,1,GA,0.8506493506493507,0.8505604309685361,0.8509562797387451,0.42399485080818344,0.5962343096234309,0.5101145802158071,0.541016814435652,0.21805787737848797,0.24092530818586008,,,
heart,16,1,DAS,0.843073593073593,0.8430024719993372,0.8431748435712301,0.42837189946137594,0.5913528591352859,0.5098623792983309,0.5,0.25,0.25,,,
heart,16,1,SSAS,0.841991341991342,0.8418851415491013,0.842241554240624,0.42353105449311257,0.598326359832636,0.5109287071628743,0.5454545454545454,0.2727272727272727,0.1818181818181818,,,
heart,15,1,GA,0.843073593073593,0.8427206374063864,0.8446519036916394,0.4975609337855409,0.5223152022315202,0.5099380680085306,0.06314756924049647,0.9358153464927472,0.0010370842667563505,,,
heart,15,1,DAS,0.8214285714285715,0.820980405583302,0.8230582691185381,0.4357735499851357,0.5599721059972106,0.49787282799117316,0.5,0.25,0.25,,,
heart,15,1,SSAS,0.8246753246753248,0.824295275802652,0.826137758078132,0.42984821098891574,0.5676429567642957,0.4987455838766057,0.5454545454545454,0.2727272727272727,0.1818181818181818,,,
heart,16,6,GA,0.8733766233766233,0.8733319449153824,0.873465872019648,0.48799976754997676,0.12482566248256624,0.3064127150162715,0.0042251535943376274,3.511391863514945,2.484382982890717,,,
heart,16,6,DAS,0.8474025974025974,0.8474101616860725,0.8474714667339448,0.25350332716623103,0.299860529986053,0.27668192857614204,3.0,1.5,1.5,,,
heart,16,6,SSAS,0.8484848484848485,0.8484898589347815,0.8487104630773462,0.24144285699958565,0.3423988842398884,0.29192087061973704,3.272727272727273,1.6363636363636365,1.090909090909091,,,
